customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
C102779,Female,0,No,Yes,19,Yes,50.39,917.15,Month-to-month,Electronic check,No
C102780,Female,0,Yes,No,15,Yes,77.05,1219.44,One year,Mailed check,No
C102781,Male,0,No,No,24,Yes,82.01,2004.56,Two year,Electronic check,No
C102782,Female,1,No,No,29,Yes,59.95,1762.94,Month-to-month,Credit card,No
C102783,Male,0,Yes,No,25,Yes,74.02,1966.07,One year,Electronic check,No
C102784,Male,1,Yes,No,21,Yes,88.24,1818.17,Two year,Electronic check,No
C102785,Male,0,Yes,No,26,Yes,37.53,1039.62,Month-to-month,Electronic check,No
C102786,Male,0,Yes,Yes,31,Yes,75.52,2229.92,One year,Credit card,No
C102787,Female,1,No,No,28,Yes,136.44,3852.51,Month-to-month,Bank transfer,Yes
C102788,Male,0,Yes,No,15,Yes,45.21,791.07,Month-to-month,Credit card,Yes
C102789,Male,0,Yes,No,30,Yes,100.9,2974.51,One year,Mailed check,Yes
C102790,Male,0,No,No,24,No,67.13,1693.32,Two year,Electronic check,No
C102791,Female,0,No,No,19,Yes,105.49,1935.17,Two year,Electronic check,No
C102792,Female,0,Yes,Yes,23,Yes,48.3,1214.81,Month-to-month,Bank transfer,Yes
C102793,Female,0,No,Yes,32,Yes,70.18,2222.73,One year,Bank transfer,No
C102794,Male,0,No,No,17,Yes,136.33,2280.58,One year,Electronic check,No
C102795,Male,0,Yes,No,20,Yes,64.8,1269.22,Month-to-month,Electronic check,Yes
C102796,Female,1,No,No,29,No,89.0,2582.59,Month-to-month,Electronic check,No
C102797,Male,0,No,No,19,Yes,87.84,1661.36,One year,Bank transfer,No
C102798,Female,0,Yes,No,19,Yes,18.0,339.38,Month-to-month,Credit card,Yes
C102799,Female,0,No,No,30,No,83.39,2517.51,Two year,Mailed check,No
C102800,Male,0,No,Yes,15,Yes,32.87,505.03,Month-to-month,Electronic check,No
C102801,Male,0,No,No,18,Yes,88.99,1602.13,Month-to-month,Electronic check,No
C102802,Male,1,Yes,Yes,28,No,73.53,2036.73,Two year,Electronic check,No
C102803,Male,0,Yes,Yes,25,Yes,36.55,935.17,Month-to-month,Credit card,No
C102804,Female,0,No,No,15,No,34.29,533.14,Month-to-month,Electronic check,No
C102805,Female,0,No,No,29,Yes,67.82,1983.22,Month-to-month,Bank transfer,No
C102806,Female,0,Yes,No,22,Yes,144.43,3177.37,Month-to-month,Electronic check,No
C102807,Female,1,No,Yes,25,Yes,118.7,2932.86,Two year,Mailed check,No
C102808,Female,0,Yes,Yes,22,Yes,80.79,1781.08,One year,Mailed check,No
C102809,Male,0,Yes,Yes,27,No,85.46,2293.54,One year,Mailed check,No
C102810,Female,0,No,No,22,Yes,88.05,1833.79,One year,Credit card,No
C102811,Female,0,Yes,No,26,Yes,53.97,1453.19,Month-to-month,Credit card,No
C102812,Female,0,Yes,No,19,Yes,49.22,948.17,Month-to-month,Credit card,Yes
C102813,Male,0,Yes,No,28,Yes,95.53,2673.83,Month-to-month,Mailed check,No
C102814,Male,0,No,No,18,Yes,51.95,961.34,Month-to-month,Credit card,No
C102815,Male,0,Yes,No,17,Yes,113.22,1887.0,Month-to-month,Electronic check,No
C102816,Male,0,No,Yes,21,Yes,29.4,685.37,Two year,Electronic check,No
C102817,Female,1,No,Yes,28,No,42.95,1262.94,Month-to-month,Credit card,No
C102818,Female,1,No,No,25,Yes,112.47,2753.64,Month-to-month,Bank transfer,Yes
C102819,Male,0,Yes,No,19,Yes,61.39,1134.79,Two year,Bank transfer,No
C102820,Male,0,No,No,18,Yes,66.32,1227.51,Month-to-month,Mailed check,Yes
C102821,Female,0,Yes,No,22,Yes,89.36,1978.26,Month-to-month,Electronic check,Yes
C102822,Female,0,No,Yes,23,Yes,104.76,2408.6,Month-to-month,Credit card,No
C102823,Male,0,No,No,26,Yes,88.29,2317.53,Two year,Electronic check,No
C102824,Male,0,Yes,No,15,No,78.62,1085.71,Month-to-month,Electronic check,No
C102825,Male,1,No,No,17,Yes,94.02,1552.25,Month-to-month,Credit card,No
C102826,Male,1,Yes,No,27,Yes,82.27,2191.19,Month-to-month,Bank transfer,Yes
C102827,Female,0,Yes,Yes,21,Yes,102.55,2191.69,Month-to-month,Bank transfer,Yes
C102828,Female,0,Yes,Yes,28,Yes,155.71,4252.19,Month-to-month,Bank transfer,Yes
C102829,Female,0,No,Yes,25,Yes,85.16,2138.05,Month-to-month,Electronic check,No
C102830,Male,0,Yes,Yes,34,Yes,44.2,1483.97,Two year,Electronic check,No
C102831,Male,0,Yes,Yes,20,Yes,101.16,2055.76,One year,Bank transfer,No
C102832,Female,0,Yes,No,35,Yes,65.61,2336.76,Two year,Mailed check,No
C102833,Female,1,No,No,13,Yes,80.11,1126.34,Month-to-month,Bank transfer,No
C102834,Female,0,No,No,24,Yes,81.0,1885.31,Two year,Electronic check,No
C102835,Female,0,Yes,No,21,Yes,52.55,1062.48,Month-to-month,Electronic check,No
C102836,Male,0,Yes,Yes,32,Yes,58.88,1886.6,Two year,Electronic check,No
C102837,Female,0,No,No,25,Yes,18.0,520.5,One year,Bank transfer,No
C102838,Female,0,No,No,14,Yes,66.96,959.3,Month-to-month,Electronic check,No
C102839,Female,1,No,Yes,22,Yes,86.82,1915.31,Two year,Bank transfer,No
C102840,Female,0,No,No,24,Yes,70.44,1751.78,Month-to-month,Electronic check,Yes
C102841,Female,0,Yes,No,27,Yes,56.2,1497.53,One year,Credit card,No
C102842,Female,0,No,No,22,Yes,81.31,1847.3,Month-to-month,Mailed check,Yes
C102843,Female,0,Yes,No,20,Yes,41.72,921.15,One year,Bank transfer,No
C102844,Male,0,No,Yes,33,Yes,38.26,1254.93,Month-to-month,Mailed check,No
C102845,Male,0,Yes,No,23,Yes,85.78,1895.46,Month-to-month,Electronic check,Yes
C102846,Male,0,No,Yes,19,Yes,87.43,1668.45,Month-to-month,Credit card,No
C102847,Male,0,Yes,Yes,21,Yes,85.33,1874.14,Two year,Electronic check,No
C102848,Female,0,Yes,No,25,Yes,60.98,1549.18,Two year,Credit card,No
C102849,Male,0,No,No,27,Yes,102.81,2707.08,One year,Credit card,No
C102850,Male,0,No,No,24,Yes,36.29,934.47,Two year,Electronic check,No
C102851,Female,0,No,No,30,Yes,61.09,1872.47,Month-to-month,Credit card,Yes
C102852,Female,0,No,No,28,Yes,92.43,2638.02,Month-to-month,Bank transfer,No
C102853,Male,0,No,No,20,No,95.79,1972.45,One year,Bank transfer,No
C102854,Male,0,Yes,No,22,No,46.83,1003.13,One year,Mailed check,No
C102855,Female,0,No,No,19,Yes,134.28,2604.25,Month-to-month,Credit card,No
C102856,Male,0,No,No,35,Yes,66.08,2280.52,Two year,Electronic check,No
C102857,Female,0,No,No,23,Yes,72.63,1611.41,Month-to-month,Credit card,Yes
C102858,Female,0,No,No,19,Yes,99.34,1846.01,Two year,Mailed check,No
C102859,Female,0,No,Yes,30,Yes,116.56,3531.44,Month-to-month,Electronic check,No
C102860,Female,0,No,Yes,25,No,71.85,1775.79,Month-to-month,Electronic check,No
C102861,Male,0,Yes,No,14,Yes,105.2,1546.58,One year,Bank transfer,No
C102862,Female,0,Yes,No,27,Yes,56.32,1576.36,Month-to-month,Credit card,No
C102863,Female,0,Yes,No,13,Yes,120.05,1594.35,Two year,Bank transfer,No
C102864,Male,0,No,No,27,Yes,71.16,1990.32,One year,Electronic check,No
C102865,Female,1,Yes,Yes,29,Yes,79.43,2244.72,One year,Electronic check,No
C102866,Male,0,Yes,No,19,Yes,59.6,1180.23,One year,Electronic check,No
C102867,Male,0,Yes,No,31,Yes,76.48,2399.59,Month-to-month,Credit card,No
C102868,Male,0,No,No,30,No,48.09,1379.03,Two year,Credit card,No
C102869,Female,0,No,No,34,Yes,68.13,2280.42,Month-to-month,Mailed check,No
C102870,Male,0,Yes,Yes,28,Yes,70.51,1966.34,Month-to-month,Mailed check,No
C102871,Male,0,No,No,27,Yes,38.32,1025.27,Two year,Credit card,No
C102872,Female,1,No,No,23,Yes,52.86,1213.73,Month-to-month,Mailed check,Yes
C102873,Male,1,Yes,No,26,Yes,18.0,437.03,Month-to-month,Credit card,No
C102874,Male,0,No,No,19,Yes,32.78,696.78,Two year,Bank transfer,No
C102875,Male,0,No,No,22,Yes,69.58,1469.04,Two year,Electronic check,No
C102876,Male,0,Yes,No,26,Yes,98.78,2508.03,Month-to-month,Mailed check,No
C102877,Male,0,Yes,No,28,Yes,59.29,1612.99,One year,Mailed check,No
C102878,Female,0,No,Yes,27,Yes,69.08,1833.39,One year,Credit card,No
C102879,Male,0,No,No,28,Yes,104.85,2900.13,Month-to-month,Mailed check,No
C102880,Male,0,Yes,Yes,16,Yes,95.0,1603.99,Two year,Bank transfer,No
C102881,Female,0,No,No,22,Yes,94.56,2047.39,One year,Bank transfer,No
C102882,Female,0,No,No,26,Yes,73.58,1907.0,Month-to-month,Bank transfer,No
C102883,Female,1,No,No,21,Yes,55.3,1098.19,Two year,Mailed check,No
C102884,Male,0,Yes,Yes,27,Yes,81.87,2187.03,Month-to-month,Bank transfer,No
C102885,Female,0,No,Yes,24,Yes,108.48,2633.59,One year,Bank transfer,No
C102886,Male,0,Yes,Yes,22,Yes,124.22,2766.86,One year,Electronic check,No
C102887,Male,0,No,Yes,21,Yes,142.18,3034.99,Two year,Mailed check,No
C102888,Female,0,No,Yes,16,Yes,115.89,1804.36,Two year,Electronic check,No
C102889,Female,0,No,No,24,Yes,71.31,1677.77,Two year,Bank transfer,No
C102890,Male,0,Yes,No,28,Yes,33.93,990.92,One year,Bank transfer,No
C102891,Female,0,No,No,23,No,88.06,2024.17,One year,Electronic check,No
C102892,Male,0,No,Yes,27,Yes,102.9,2775.28,Month-to-month,Credit card,Yes
C102893,Female,0,No,No,27,Yes,18.0,515.51,Month-to-month,Bank transfer,No
C102894,Female,0,Yes,Yes,26,Yes,25.63,716.21,Month-to-month,Mailed check,Yes
C102895,Female,0,No,Yes,28,Yes,56.3,1541.47,One year,Mailed check,No
C102896,Male,0,Yes,No,20,Yes,46.93,933.41,One year,Bank transfer,No
C102897,Female,0,No,Yes,20,Yes,21.73,428.61,Month-to-month,Credit card,No
C102898,Male,0,No,No,25,Yes,81.4,1986.56,Month-to-month,Mailed check,No
C102899,Male,1,Yes,No,27,Yes,107.24,2910.46,Month-to-month,Mailed check,Yes
C102900,Male,0,Yes,No,26,Yes,64.35,1646.14,Two year,Bank transfer,No
C102901,Male,0,Yes,No,17,Yes,20.2,343.14,Month-to-month,Bank transfer,No
C102902,Female,0,No,Yes,20,No,76.19,1556.27,Month-to-month,Mailed check,No
C102903,Male,0,Yes,No,26,Yes,36.7,967.63,Month-to-month,Credit card,No
C102904,Male,0,No,Yes,26,Yes,39.74,988.89,Month-to-month,Bank transfer,No
C102905,Female,1,No,Yes,24,Yes,98.79,2381.15,Two year,Electronic check,No
C102906,Male,0,Yes,Yes,26,Yes,106.01,2763.2,Month-to-month,Bank transfer,Yes
C102907,Female,0,No,No,35,Yes,61.32,2118.14,Month-to-month,Credit card,No
C102908,Male,0,No,No,23,Yes,91.93,2071.23,Month-to-month,Credit card,No
C102909,Female,0,No,No,19,Yes,37.77,725.33,One year,Credit card,No
C102910,Male,1,Yes,No,20,Yes,85.87,1647.54,Month-to-month,Bank transfer,No
C102911,Female,0,Yes,No,27,No,58.48,1525.56,Month-to-month,Electronic check,No
C102912,Male,0,No,No,25,Yes,30.23,691.58,Two year,Credit card,No
C102913,Male,0,No,No,27,Yes,42.79,1094.73,Month-to-month,Bank transfer,No
C102914,Female,0,Yes,No,24,Yes,82.3,1951.26,Two year,Mailed check,No
C102915,Female,0,Yes,No,14,Yes,25.58,411.22,Month-to-month,Mailed check,No
C102916,Female,0,Yes,No,20,Yes,61.55,1261.92,Month-to-month,Credit card,Yes
C102917,Female,0,No,No,24,Yes,102.05,2505.36,One year,Mailed check,No
C102918,Male,0,Yes,No,21,Yes,55.22,1129.08,Month-to-month,Bank transfer,Yes
C102919,Male,0,No,Yes,18,Yes,23.76,327.13,Month-to-month,Mailed check,No
C102920,Female,0,Yes,Yes,21,Yes,61.69,1265.62,One year,Bank transfer,No
C102921,Male,0,No,No,23,No,90.33,2133.97,Month-to-month,Mailed check,Yes
C102922,Female,0,No,No,32,Yes,31.07,974.56,Two year,Credit card,No
C102923,Female,0,No,No,22,Yes,105.61,2322.33,Month-to-month,Credit card,Yes
C102924,Male,1,Yes,No,29,Yes,92.9,2683.37,One year,Credit card,No
C102925,Male,0,No,Yes,19,Yes,80.5,1564.37,Month-to-month,Mailed check,No
C102926,Male,1,Yes,No,25,Yes,87.32,2224.52,Month-to-month,Mailed check,No
C102927,Male,1,Yes,No,27,Yes,73.82,1915.68,Two year,Electronic check,No
C102928,Male,0,Yes,No,31,Yes,80.03,2359.42,One year,Bank transfer,No
C102929,Male,0,No,Yes,25,Yes,72.14,1836.24,Two year,Bank transfer,No
C102930,Male,0,No,No,20,Yes,96.49,1919.17,Month-to-month,Credit card,Yes
C102931,Female,0,No,Yes,26,Yes,108.79,2861.32,Month-to-month,Credit card,Yes
C102932,Female,0,No,No,28,Yes,45.38,1256.61,Month-to-month,Bank transfer,No
C102933,Female,0,Yes,No,22,Yes,48.95,1102.94,One year,Credit card,No
C102934,Female,0,No,No,28,No,58.26,1624.52,Month-to-month,Mailed check,No
C102935,Female,0,No,No,31,Yes,51.74,1567.96,Month-to-month,Mailed check,No
C102936,Male,0,No,No,24,Yes,104.01,2476.41,Month-to-month,Electronic check,No
C102937,Female,0,No,Yes,26,Yes,25.01,641.84,One year,Mailed check,No
C102938,Female,0,No,No,24,No,86.28,2101.28,Month-to-month,Mailed check,No
C102939,Female,0,No,Yes,31,Yes,111.6,3451.02,Month-to-month,Credit card,Yes
C102940,Female,0,No,Yes,17,Yes,52.64,841.29,Month-to-month,Mailed check,No
C102941,Female,0,Yes,No,25,Yes,114.16,2937.24,Month-to-month,Credit card,No
C102942,Female,1,No,No,25,Yes,104.72,2633.57,Month-to-month,Bank transfer,Yes
C102943,Female,0,No,No,26,Yes,59.52,1615.57,One year,Mailed check,No
C102944,Male,0,Yes,Yes,27,Yes,94.56,2498.49,Month-to-month,Mailed check,No
C102945,Male,0,Yes,No,25,Yes,45.2,1117.32,Month-to-month,Bank transfer,No
C102946,Female,0,No,No,26,Yes,36.95,970.24,Month-to-month,Mailed check,No
C102947,Male,0,No,Yes,26,Yes,56.09,1491.24,Month-to-month,Mailed check,No
C102948,Male,1,No,No,25,Yes,110.51,2668.38,Month-to-month,Electronic check,No
C102949,Male,0,Yes,Yes,28,Yes,56.25,1482.11,Month-to-month,Mailed check,No
C102950,Male,1,No,No,22,Yes,71.25,1534.43,Month-to-month,Bank transfer,No
C102951,Female,0,No,No,28,Yes,39.87,1143.7,Month-to-month,Mailed check,Yes
C102952,Male,0,Yes,No,24,Yes,96.0,2270.36,Month-to-month,Electronic check,Yes
C102953,Male,0,Yes,Yes,26,Yes,94.94,2462.09,One year,Mailed check,No
C102954,Male,1,No,No,24,No,48.87,1175.47,Month-to-month,Bank transfer,No
C102955,Female,0,No,Yes,19,Yes,18.0,300.58,Month-to-month,Bank transfer,Yes
C102956,Female,0,Yes,No,18,Yes,59.15,1137.91,Month-to-month,Mailed check,Yes
C102957,Female,0,No,Yes,25,Yes,83.28,2042.25,Month-to-month,Bank transfer,Yes
C102958,Female,0,Yes,No,25,No,69.6,1636.74,Two year,Bank transfer,No
C102959,Female,0,No,Yes,21,Yes,72.41,1471.49,Month-to-month,Credit card,Yes
C102960,Female,1,Yes,No,20,Yes,80.49,1568.12,Month-to-month,Mailed check,No
C102961,Female,0,Yes,No,27,Yes,54.67,1484.77,Month-to-month,Mailed check,No
C102962,Male,0,No,Yes,27,Yes,32.34,884.43,Month-to-month,Electronic check,No
C102963,Male,0,Yes,Yes,21,Yes,92.17,1964.91,One year,Credit card,No
C102964,Male,0,No,No,25,Yes,43.45,1180.22,One year,Bank transfer,No
C102965,Female,0,No,Yes,32,Yes,33.95,1087.82,One year,Electronic check,No
C102966,Female,0,No,No,24,No,85.0,2082.23,Month-to-month,Bank transfer,No
C102967,Female,0,No,No,34,Yes,36.83,1229.97,Two year,Bank transfer,No
C102968,Female,0,No,No,27,Yes,45.45,1241.63,Month-to-month,Credit card,No
C102969,Female,1,Yes,No,24,Yes,117.42,2800.65,Month-to-month,Credit card,No
C102970,Male,1,Yes,No,23,Yes,117.66,2698.71,One year,Credit card,No
C102971,Male,0,No,No,19,Yes,105.74,2017.38,Month-to-month,Credit card,No
C102972,Female,0,Yes,No,20,Yes,92.78,1904.79,Month-to-month,Mailed check,Yes
C102973,Female,1,No,No,21,No,104.69,2195.8,One year,Credit card,Yes
C102974,Female,0,No,Yes,27,No,128.88,3476.93,Month-to-month,Bank transfer,Yes
C102975,Female,0,Yes,No,25,Yes,102.82,2586.17,Month-to-month,Credit card,No
C102976,Male,1,No,No,27,Yes,77.54,2137.51,One year,Mailed check,Yes
C102977,Female,0,Yes,No,32,No,96.19,3007.68,Month-to-month,Bank transfer,No
C102978,Female,0,No,No,22,Yes,56.05,1245.3,Month-to-month,Mailed check,No
C102979,Female,0,No,No,27,Yes,74.39,1941.98,Month-to-month,Bank transfer,No
C102980,Female,0,No,No,31,Yes,75.72,2412.78,One year,Electronic check,No
C102981,Male,0,Yes,No,28,Yes,65.86,1861.02,Month-to-month,Bank transfer,No
C102982,Female,0,No,No,23,Yes,60.55,1453.98,Month-to-month,Electronic check,Yes
C102983,Female,0,Yes,No,15,Yes,108.64,1546.36,One year,Electronic check,Yes
C102984,Male,0,No,Yes,21,Yes,41.41,861.17,Month-to-month,Mailed check,No
C102985,Male,0,No,No,24,Yes,74.43,1829.84,One year,Mailed check,No
C102986,Male,0,No,No,17,Yes,31.32,602.65,Month-to-month,Mailed check,Yes
C102987,Female,0,No,No,22,Yes,18.0,413.52,Month-to-month,Bank transfer,No
C102988,Female,0,No,No,30,Yes,105.86,3154.42,Month-to-month,Bank transfer,Yes
C102989,Male,0,Yes,No,21,Yes,108.58,2266.68,Month-to-month,Electronic check,No
C102990,Male,0,Yes,No,21,Yes,55.44,1112.13,Month-to-month,Bank transfer,No
C102991,Male,0,No,No,26,No,71.52,1932.66,Month-to-month,Bank transfer,Yes
C102992,Male,0,Yes,Yes,25,Yes,61.32,1565.57,Month-to-month,Bank transfer,No
C102993,Male,0,No,No,29,Yes,61.35,1770.19,Month-to-month,Electronic check,No
C102994,Male,0,No,No,21,Yes,55.36,1189.76,One year,Mailed check,No
C102995,Female,0,No,Yes,17,Yes,83.8,1419.08,Month-to-month,Electronic check,No
C102996,Female,0,No,No,32,Yes,58.57,1859.17,Month-to-month,Bank transfer,No
C102997,Female,0,No,Yes,21,Yes,82.45,1693.68,Month-to-month,Electronic check,No
C102998,Male,1,No,Yes,20,Yes,120.03,2363.7,Month-to-month,Electronic check,Yes
C102999,Male,0,No,Yes,31,Yes,81.69,2551.42,Month-to-month,Mailed check,No
C103000,Male,0,No,No,16,Yes,73.74,1232.22,Two year,Mailed check,No
C103001,Male,0,No,Yes,26,Yes,52.86,1357.54,One year,Mailed check,No
C103002,Male,0,No,No,26,Yes,69.57,1769.18,Month-to-month,Credit card,No
C103003,Male,1,No,No,32,Yes,19.89,684.1,One year,Bank transfer,No
C103004,Female,0,No,No,20,Yes,116.19,2327.75,Month-to-month,Electronic check,No
C103005,Female,0,Yes,No,19,No,41.26,672.33,Two year,Bank transfer,No
C103006,Male,0,Yes,No,23,Yes,18.0,378.74,Month-to-month,Mailed check,Yes
C103007,Female,0,No,No,17,Yes,66.86,1160.05,Two year,Bank transfer,No
C103008,Male,0,No,No,13,Yes,80.63,1008.7,One year,Electronic check,No
C103009,Female,0,Yes,Yes,17,Yes,109.74,1868.14,Two year,Bank transfer,No
C103010,Male,0,No,No,16,Yes,77.34,1175.23,Month-to-month,Electronic check,Yes
C103011,Male,0,No,No,20,Yes,97.76,1934.63,Two year,Credit card,No
C103012,Female,0,No,No,13,No,97.89,1218.22,Month-to-month,Bank transfer,No
C103013,Female,0,No,No,23,Yes,94.96,2122.5,Two year,Bank transfer,No
C103014,Male,0,Yes,No,35,Yes,35.99,1221.72,Month-to-month,Mailed check,Yes
C103015,Male,0,No,Yes,28,No,85.33,2432.87,One year,Bank transfer,No
C103016,Female,0,No,No,25,Yes,28.45,732.1,Month-to-month,Credit card,Yes
C103017,Female,0,No,No,28,Yes,129.83,3737.83,Month-to-month,Electronic check,Yes
C103018,Male,0,Yes,No,30,Yes,90.93,2698.01,Month-to-month,Bank transfer,No
C103019,Female,1,Yes,No,20,Yes,51.26,1076.16,Month-to-month,Electronic check,No
C103020,Male,0,No,No,22,Yes,81.28,1881.07,Month-to-month,Electronic check,No
C103021,Male,0,Yes,No,12,Yes,39.68,532.06,One year,Credit card,No
C103022,Male,0,No,No,16,Yes,23.36,430.55,Two year,Bank transfer,No
C103023,Male,0,No,No,27,Yes,96.3,2606.14,One year,Electronic check,No
C103024,Female,0,No,No,37,Yes,40.57,1512.66,One year,Bank transfer,No
C103025,Female,0,No,No,31,Yes,64.57,1955.61,One year,Bank transfer,No
C103026,Female,0,No,Yes,22,Yes,76.17,1542.14,Month-to-month,Electronic check,No
C103027,Female,0,No,No,27,Yes,64.53,1752.53,Two year,Bank transfer,No
C103028,Female,0,No,No,17,Yes,39.16,617.74,Month-to-month,Credit card,No
C103029,Female,0,No,No,23,Yes,71.82,1630.61,Month-to-month,Credit card,No
C103030,Female,0,No,No,23,Yes,74.44,1670.82,Month-to-month,Mailed check,No
C103031,Male,0,No,No,15,No,96.14,1458.3,One year,Mailed check,No
C103032,Female,0,No,No,18,Yes,143.35,2570.32,Month-to-month,Credit card,No
C103033,Female,0,Yes,Yes,22,Yes,18.0,458.87,Two year,Electronic check,No
C103034,Male,0,No,No,24,Yes,46.04,1068.8,Month-to-month,Mailed check,Yes
C103035,Female,0,No,No,21,No,76.69,1619.52,One year,Credit card,No
C103036,Female,0,No,No,24,Yes,100.32,2398.12,Month-to-month,Electronic check,Yes
C103037,Male,1,No,No,27,Yes,80.39,2155.82,Month-to-month,Mailed check,No
C103038,Female,0,No,No,30,No,103.69,3106.85,Month-to-month,Credit card,Yes
C103039,Female,1,No,No,23,No,25.61,665.05,Month-to-month,Electronic check,No
C103040,Female,1,No,Yes,20,Yes,60.47,1251.55,One year,Bank transfer,No
C103041,Male,0,No,No,19,Yes,113.85,2140.33,Month-to-month,Mailed check,Yes
C103042,Female,0,No,No,32,No,44.19,1383.54,Two year,Bank transfer,No
C103043,Female,0,Yes,No,27,Yes,18.0,446.88,Month-to-month,Electronic check,Yes
C103044,Male,0,No,No,24,Yes,45.5,1097.78,One year,Mailed check,No
C103045,Female,0,No,Yes,22,Yes,83.12,1752.83,Month-to-month,Bank transfer,No
C103046,Male,0,No,Yes,22,Yes,67.88,1482.58,Month-to-month,Electronic check,No
C103047,Male,0,Yes,Yes,26,Yes,31.45,836.8,Month-to-month,Mailed check,No
C103048,Female,1,Yes,Yes,20,Yes,48.35,930.73,Month-to-month,Bank transfer,No
C103049,Male,0,No,No,21,Yes,30.08,633.71,Month-to-month,Bank transfer,Yes
C103050,Male,0,Yes,Yes,32,Yes,33.61,1088.79,Two year,Electronic check,No
C103051,Female,0,No,No,29,No,43.63,1177.16,Month-to-month,Electronic check,Yes
C103052,Male,1,No,Yes,27,Yes,73.16,1985.64,Month-to-month,Bank transfer,Yes
C103053,Male,0,No,No,15,Yes,18.0,247.06,Month-to-month,Bank transfer,Yes
C103054,Female,0,Yes,No,17,Yes,110.97,1978.86,Two year,Bank transfer,No
C103055,Female,0,No,No,20,Yes,66.89,1347.71,Month-to-month,Credit card,No
C103056,Female,0,No,No,26,Yes,36.8,910.85,Month-to-month,Electronic check,No
C103057,Male,0,No,No,26,Yes,40.79,969.69,Two year,Credit card,No
C103058,Female,0,No,Yes,19,Yes,50.96,965.76,Month-to-month,Bank transfer,No
C103059,Male,0,No,No,32,Yes,70.19,2311.38,Two year,Bank transfer,No
C103060,Male,0,Yes,No,28,Yes,74.54,2056.87,One year,Electronic check,No
C103061,Male,0,No,Yes,29,Yes,64.18,1876.95,Month-to-month,Bank transfer,No
C103062,Male,1,No,No,25,Yes,47.34,1220.51,Month-to-month,Electronic check,No
C103063,Male,0,No,Yes,22,Yes,69.67,1567.13,One year,Credit card,No
C103064,Male,1,No,No,30,Yes,18.0,539.8,Month-to-month,Electronic check,Yes
C103065,Male,0,No,Yes,24,Yes,33.54,772.05,One year,Electronic check,No
C103066,Female,0,Yes,Yes,25,Yes,49.71,1229.77,Month-to-month,Bank transfer,No
C103067,Female,0,No,No,33,Yes,29.73,927.6,Two year,Bank transfer,No
C103068,Male,0,No,No,17,Yes,63.44,1031.34,Month-to-month,Bank transfer,No
C103069,Male,0,No,No,23,Yes,29.86,736.27,Month-to-month,Bank transfer,No
C103070,Female,0,No,Yes,24,Yes,121.39,2930.12,Month-to-month,Mailed check,Yes
C103071,Male,0,No,No,25,Yes,26.27,671.13,Two year,Mailed check,No
